id,abstract,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W3183546475,,Ahnirudh Yeshwanth Raj|Akshaya Venkatraman|Anish Vinodh|H. K. Nitish Kumar,https://openalex.org/A5058974473|https://openalex.org/A5044636974|https://openalex.org/A5031576206|https://openalex.org/A5035917783,|||,|IN|IN|IN,|Sri Venkateswara University|Sri Venkateswara University|Sri Venkateswara University,|https://openalex.org/I170558118|https://openalex.org/I170558118|https://openalex.org/I170558118,True|False|False|False,,0.89509637,18,,Autonomous Drone for Smart Monitoring of an Agricultural Field,https://doi.org/10.1109/iec52205.2021.9476097,,2.6262,,False,en,False,closed,,,,,Smart Agriculture and AI,2021-02-24,2021,article
https://openalex.org/W4206770290,,Ahmed Refaat Ragab|Mohammad Sadeq Ale Isaac|Marco A. Luna|Pablo Flores Peña,https://openalex.org/A5070901214|https://openalex.org/A5076058117|https://openalex.org/A5089051046|https://openalex.org/A5064348490,https://orcid.org/0000-0002-6897-6048|https://orcid.org/0000-0001-8773-7184|https://orcid.org/0000-0003-1036-7538|https://orcid.org/0009-0005-7219-6879,ES|ES|ES|ES,Universidad Carlos III de Madrid|Universidad Politécnica de Madrid|Universidad Politécnica de Madrid|Econet (Spain),https://openalex.org/I50357001|https://openalex.org/I88060688|https://openalex.org/I88060688|https://openalex.org/I4210101004,True|False|False|False,,0.93065982,10,https://openalex.org/I50357001,Unmanned Aerial Vehicle Swarming,https://doi.org/10.1109/iceet53442.2021.9659698,,2.9201,,False,en,False,closed,2021 International Conference on Engineering and Emerging Technologies (ICEET),https://openalex.org/S4363608157,,conference,UAV Applications and Optimization,2021-10-27,2021,article
https://openalex.org/W4411338820,"Automation in agricultural machinery, underpinned by the integration of advanced technologies, is revolutionizing sustainable farming practices. Key enabling technologies include multi-source positioning fusion (e.g., RTK-GNSS/LiDAR), intelligent perception systems utilizing multispectral imaging and deep learning algorithms, adaptive control through modular robotic systems and bio-inspired algorithms, and AI-driven data analytics for resource optimization. These technological advancements manifest in significant applications: autonomous field machinery achieving lateral navigation errors below 6 cm, UAVs enabling targeted agrochemical application, reducing pesticide usage by 40%, and smart greenhouses regulating microclimates with ±0.1 °C precision. Collectively, these innovations enhance productivity, optimize resource utilization (water, fertilizers, energy), and mitigate critical labor shortages. However, persistent challenges include technological heterogeneity across diverse agricultural environments, high implementation costs, limitations in adaptability to dynamic field conditions, and adoption barriers, particularly in developing regions. Future progress necessitates prioritizing the development of lightweight edge computing solutions, multi-energy complementary systems (integrating solar, wind, hydropower), distributed collaborative control frameworks, and AI-optimized swarm operations. To democratize these technologies globally, this review synthesizes the evolution of technology and interdisciplinary synergies, concluding with prioritized strategies for advancing agricultural intelligence to align with the Sustainable Development Goals (SDGs) for zero hunger and responsible production.",Li Jiang|Boyan Xu|Naveed Husnain|Qi Wang,https://openalex.org/A5100862652|https://openalex.org/A5019345294|https://openalex.org/A5085199115|https://openalex.org/A5022567036,https://orcid.org/0009-0006-5859-3322||https://orcid.org/0000-0001-7521-2524|https://orcid.org/0009-0007-9664-5485,CN|CN|PK|CN,Jiangsu University|Jiangsu University|Bahauddin Zakariya University|Jiangsu University,https://openalex.org/I115592961|https://openalex.org/I115592961|https://openalex.org/I127670440|https://openalex.org/I115592961,True|False|False|True,cc-by,0.99853153,23,https://openalex.org/I115592961,Overview of Agricultural Machinery Automation Technology for Sustainable Agriculture,https://doi.org/10.3390/agronomy15061471,Priority Academic Program Development of Jiangsu Higher Education Institutions,40.501,,False,en,True,gold,Agronomy,https://openalex.org/S2738977497,2073-4395,journal,Smart Agriculture and AI,2025-06-16,2025,article
https://openalex.org/W4290996077,,Zunliang Wang|Haipeng Yao|Tianle Mai|Zehui Xiong|F. Richard Yu,https://openalex.org/A5010845183|https://openalex.org/A5100666106|https://openalex.org/A5005621448|https://openalex.org/A5005327587|https://openalex.org/A5100420016,https://orcid.org/0000-0002-2147-8850|https://orcid.org/0000-0003-1391-7363|https://orcid.org/0000-0002-8500-1461|https://orcid.org/0000-0002-4440-941X|https://orcid.org/0000-0003-1006-7594,CN|CN|CN|SG|CA,Beijing University of Posts and Telecommunications|Beijing University of Posts and Telecommunications|Beijing University of Posts and Telecommunications|Singapore University of Technology and Design|Carleton University,https://openalex.org/I139759216|https://openalex.org/I139759216|https://openalex.org/I139759216|https://openalex.org/I152815399|https://openalex.org/I67031392,True|False|False|False|False,,0.92211774,9,https://openalex.org/I139759216,Cooperative Reinforcement Learning Aided Dynamic Routing in UAV Swarm Networks,https://doi.org/10.1109/icc45855.2022.9838808,,2.4967,,False,en,False,closed,ICC 2022 - IEEE International Conference on Communications,https://openalex.org/S4363607711,,conference,UAV Applications and Optimization,2022-05-16,2022,article
https://openalex.org/W4225143717,"In the past decades, unmanned aerial vehicles (UAVs), also known as drones, have drawn more attention in the academic domain and exploration in the research fields of wireless sensor networks (WSNs). Moreover, applications of drones aid operations related to military support, agriculture industry, and smart Internet-of-Things (IoT). Currently, the use of drone based IoT, also known as Internet-of-Drones (IoD), and their design challenges and techniques are being probed by researchers around the globe. The placement of drones (nodes) is an important consideration in a IoD environment and is closely related to the properties of IoT. Given a base station (BS), sensor nodes (SNs) and IoT devices are designed to capture the signals transmitted by the BS and make use of internet connectivity in a manner to facilitate users. Mutual benefit can be achieved by integrating drones into IoT. The drone based cluster models are not free from challenges. Routing protocols have to be substantiated by key algorithms. Drones are designed to be specific to applications, but the underlying principles are the same. Optimization algorithms are the gateway to better accuracy, performance, and reliability. This article discusses some of these optimization algorithms, include genetic algorithm (GA), bee optimization algorithm, and Chicken Swarm Optimization Clustering Algorithm (CSOCA). Finally, the routing schemes, protocols, and challenges in the context of IoD are discussed.",Syed Kamran Haider|Ali Nauman|Muhammad Ali Jamshed|Aimin Jiang|Sahar Batool|Sung Won Kim,https://openalex.org/A5007498151|https://openalex.org/A5090587594|https://openalex.org/A5057961688|https://openalex.org/A5028119374|https://openalex.org/A5034644295|https://openalex.org/A5100685527,https://orcid.org/0000-0001-7568-3262|https://orcid.org/0000-0002-2133-5286|https://orcid.org/0000-0002-2141-9025|https://orcid.org/0000-0002-9181-934X||https://orcid.org/0000-0001-8454-6980,CN|KR|GB|CN||KR,Hohai University|Yeungnam University|University of Glasgow|Hohai University||Yeungnam University,https://openalex.org/I163340411|https://openalex.org/I55240360|https://openalex.org/I7882870|https://openalex.org/I163340411||https://openalex.org/I55240360,False|False|False|False|False|True,cc-by,0.98773038,31,https://openalex.org/I55240360,"Internet of Drones: Routing Algorithms, Techniques and Challenges",https://doi.org/10.3390/math10091488,"National Research Foundation|National Research Foundation of Korea|Ministry of Science and ICT, South Korea",16.6528,,False,en,True,gold,Mathematics,https://openalex.org/S4210192031,2227-7390,journal,UAV Applications and Optimization,2022-04-29,2022,article
https://openalex.org/W4414247204,"The adoption of unmanned aerial vehicles (UAVs), particularly multirotor systems, is transforming precision agriculture (PA) by enabling versatile and cost-effective real-time, high-resolution data collection. This review aims to provide a comprehensive overview of the classification, applications, and advantages of multirotor UAVs in PA. A thorough literature survey and comparative analysis were conducted to examine recent technological innovations, challenges, and economic potential associated with these UAVs. The findings highlight that multirotor UAVs equipped with advanced sensors, artificial intelligence, and machine learning techniques improve crop monitoring, disease detection, and resource management. Despite challenges such as limited flight duration, payload constraints, regulatory issues, and data processing complexities, emerging advancements like improved battery technology, IoT integration, and UAV swarm operations show promise in overcoming these limitations. This study offers insights to guide future research and support sustainable agricultural practices, particularly in developing regions.",Sanket S. Unde|Vijay Kurkute|Sachin Chavan|Dadaso D. Mohite|Akshay A. Harale|Ayaan Chougle,https://openalex.org/A5053983456|https://openalex.org/A5011118129|https://openalex.org/A5003922172|https://openalex.org/A5011997318|https://openalex.org/A5082757360|https://openalex.org/A5119635922,https://orcid.org/0000-0003-1533-3759|https://orcid.org/0000-0003-0763-8456|https://orcid.org/0000-0003-3113-9761|https://orcid.org/0000-0002-4296-1390||,IN|IN|IN|IN|IN|IN,Bharati Vidyapeeth Deemed University|Bharati Vidyapeeth Deemed University|Bharati Vidyapeeth Deemed University|Bharati Vidyapeeth Deemed University|Bharati Vidyapeeth Deemed University|Bharati Vidyapeeth Deemed University,https://openalex.org/I887998513|https://openalex.org/I887998513|https://openalex.org/I887998513|https://openalex.org/I887998513|https://openalex.org/I887998513|https://openalex.org/I887998513,True|False|False|False|False|False,cc-by-nc-nd,0.99057733,9,https://openalex.org/I887998513,The expanding role of multirotor UAVs in precision agriculture with applications AI integration and future prospects,https://doi.org/10.1007/s44245-025-00132-4,,15.8482,,False,en,True,diamond,Discover Mechanical Engineering,https://openalex.org/S4387281368,2731-6564,journal,Smart Agriculture and AI,2025-09-16,2025,article
https://openalex.org/W3212303405,"The prevalence of Unmanned Aerial Vehicles (UAVs) in precision agriculture has been growing rapidly. This paper tackles the UAV global mission planning problem by incorporating a greater capacity for human-machine teaming in the architecture of a flexibly autonomous, near-fully-distributed Mission Management System for UAV swarms. Subsequently, the two problems of global mission planning are solved simultaneously using an integrated solution. This consists of a geometric clustering algorithm which prioritizes the minimization of overall mission time, and an off-policy, model-free Temporal Difference Learning global agent capable of learning about an initially unknown mission environment through simulations. The latter component makes the solution adaptive to missions with different requirements.",Shreevanth Krishnaa Gopalakrishnan|Saba Al–Rubaye|Gökhan İnalhan,https://openalex.org/A5064540648|https://openalex.org/A5023648639|https://openalex.org/A5037931913,|https://orcid.org/0000-0003-3293-904X|https://orcid.org/0000-0002-4490-8358,GB|GB|GB,Cranfield University|Cranfield University|Cranfield University,https://openalex.org/I82284825|https://openalex.org/I82284825|https://openalex.org/I82284825,True|False|False,cc-by-nc,0.69063725,10,https://openalex.org/I82284825,Adaptive UAV Swarm Mission Planning by Temporal Difference Learning,https://doi.org/10.1109/dasc52595.2021.9594300,,0.5764,,False,en,True,green,,,,,Robotic Path Planning Algorithms,2021-10-03,2021,article
https://openalex.org/W4213176935,"Unmanned aerial vehicle-based remote sensing technology has recently been widely applied to crop monitoring due to the rapid development of unmanned aerial vehicles, and these technologies have considerable potential in smart agriculture applications. Field phenotyping using remote sensing is mostly performed using unmanned aerial vehicles equipped with RGB cameras or multispectral cameras. For accurate field phenotyping for precision agriculture, images taken from multiple perspectives need to be simultaneously collected, and phenotypic measurement errors may occur due to the movement of the drone and plants during flight. In this study, to minimize measurement error and improve the digital surface model, we proposed a collaborative driving system that allows multiple UAVs to simultaneously acquire images from different viewpoints. An integrated navigation system based on MAVSDK is configured for the attitude control and position control of unmanned aerial vehicles. Based on the leader-follower-based swarm driving algorithm and a long-range wireless network system, the follower drone cooperates with the leader drone to maintain a constant speed, direction, and image overlap ratio, and to maintain a rank to improve their phenotyping. A collision avoidance algorithm was developed because different UAVs can collide due to external disturbance (wind) when driving in groups while maintaining a rank. To verify and optimize the flight algorithm developed in this study in a virtual environment, a GAZEBO-based simulation environment was established. Based on the algorithm that has been verified and optimized in the previous simulation environment, some unmanned aerial vehicles were flown in the same flight path in a real field, and the simulation and the real field were compared. As a result of the comparative experiment, the simulated flight accuracy (RMSE) was 0.36 m and the actual field flight accuracy was 0.46 m, showing flight accuracy like that of a commercial program.",Hyeonseung Lee|Beom-Soo Shin|J. Alex Thomasson|Tianyi Wang|Zhao Zhang|Xiongzhe Han,https://openalex.org/A5103052875|https://openalex.org/A5100898862|https://openalex.org/A5022600991|https://openalex.org/A5100399646|https://openalex.org/A5100423040|https://openalex.org/A5088800206,https://orcid.org/0000-0001-6997-205X||https://orcid.org/0000-0002-5557-105X|https://orcid.org/0000-0003-3032-1246|https://orcid.org/0000-0002-8577-8043|https://orcid.org/0000-0001-8748-2265,KR|KR|US|CN|CN|KR,Kangwon National University|Kangwon National University|Mississippi State University|China Agricultural University|Ministry of Agriculture and Rural Affairs|China Agricultural University|Kangwon National University,https://openalex.org/I165507594|https://openalex.org/I165507594|https://openalex.org/I99041443|https://openalex.org/I52158045|https://openalex.org/I4210151987|https://openalex.org/I52158045|https://openalex.org/I165507594,False|False|False|False|False|True,cc-by,0.93716625,22,https://openalex.org/I165507594,Development of Multiple UAV Collaborative Driving Systems for Improving Field Phenotyping,https://doi.org/10.3390/s22041423,National Research Foundation of Korea,4.4168,https://pubmed.ncbi.nlm.nih.gov/35214326,False,en,True,gold,Sensors,https://openalex.org/S101949793,1424-8220,journal,Smart Agriculture and AI,2022-02-12,2022,article
https://openalex.org/W4392694052,,Gepeng Zhu|Haipeng Yao|Tianle Mai|Zunliang Wang|Di Wu|Song Guo,https://openalex.org/A5102936130|https://openalex.org/A5100666106|https://openalex.org/A5005621448|https://openalex.org/A5010845183|https://openalex.org/A5106407687|https://openalex.org/A5043464306,https://orcid.org/0009-0006-1754-3062|https://orcid.org/0000-0003-1391-7363|https://orcid.org/0000-0002-8500-1461|https://orcid.org/0000-0002-2147-8850|https://orcid.org/0009-0006-6008-6987|https://orcid.org/0000-0001-9831-2202,CN|CN|CN|CN|CN|HK,Beijing University of Posts and Telecommunications|Beijing University of Posts and Telecommunications|Beijing University of Posts and Telecommunications|Beijing University of Posts and Telecommunications|Beijing University of Posts and Telecommunications|Hong Kong Polytechnic University,https://openalex.org/I139759216|https://openalex.org/I139759216|https://openalex.org/I139759216|https://openalex.org/I139759216|https://openalex.org/I139759216|https://openalex.org/I14243506,True|False|False|False|False|False,,0.98833483,13,https://openalex.org/I139759216,Fission Spectral Clustering Strategy for UAV Swarm Networks,https://doi.org/10.1109/tsc.2024.3376191,National Natural Science Foundation of China,17.8659,,False,en,False,closed,IEEE Transactions on Services Computing,https://openalex.org/S204223317,1939-1374,journal,UAV Applications and Optimization,2024-03-01,2024,article
https://openalex.org/W4404498675,"This paper presents LEVIOSA, a novel framework for text- and speech-based uncrewed aerial vehicle (UAV) trajectory generation. By leveraging multimodal large language models (LLMs) to interpret natural language commands, the system converts text and audio inputs into executable flight paths for UAV swarms. The approach aims to simplify the complex task of multi-UAV trajectory generation, which has significant applications in fields such as search and rescue, agriculture, infrastructure inspection, and entertainment. The framework involves two key innovations: a multi-critic consensus mechanism to evaluate trajectory quality and a hierarchical prompt structuring for improved task execution. The innovations ensure fidelity to user goals. The framework integrates several multimodal LLMs for high-level planning, converting natural language inputs into 3D waypoints that guide UAV movements and per-UAV low-level controllers to control each UAV in executing its assigned 3D waypoint path based on the high-level plan. The methodology was tested on various trajectory types with promising accuracy, synchronization, and collision avoidance results. The findings pave the way for more intuitive human–robot interactions and advanced multi-UAV coordination.",Godwyll Aikins|Mawaba Pascal Dao|Josias Moukpe|Thomas C. Eskridge|Kim‐Doang Nguyen,https://openalex.org/A5035149053|https://openalex.org/A5023008903|https://openalex.org/A5017488337|https://openalex.org/A5068275639|https://openalex.org/A5062903089,https://orcid.org/0009-0009-3935-3659|https://orcid.org/0009-0006-4553-8252|https://orcid.org/0009-0006-0040-8403|https://orcid.org/0000-0002-2117-5294|https://orcid.org/0000-0001-6230-2432,US|US|US|US|US,Florida Institute of Technology|Florida Institute of Technology|Florida Institute of Technology|Florida Institute of Technology|Florida Institute of Technology,https://openalex.org/I106959904|https://openalex.org/I106959904|https://openalex.org/I106959904|https://openalex.org/I106959904|https://openalex.org/I106959904,False|False|False|False|True,cc-by,0.91861148,11,https://openalex.org/I106959904,LEVIOSA: Natural Language-Based Uncrewed Aerial Vehicle Trajectory Generation,https://doi.org/10.3390/electronics13224508,,2.7421,,False,en,True,gold,Electronics,https://openalex.org/S4210202905,2079-9292,journal,Robotic Path Planning Algorithms,2024-11-17,2024,article
https://openalex.org/W4399801665,,Matthew Szklany|Adam E. Cohen|Jayson Boubin,https://openalex.org/A5099269081|https://openalex.org/A5067931881|https://openalex.org/A5009145336,|https://orcid.org/0000-0002-8699-2404|https://orcid.org/0000-0002-4296-9624,US|US|US,Binghamton University|Binghamton University|Binghamton University,https://openalex.org/I123946342|https://openalex.org/I123946342|https://openalex.org/I123946342,True|False|False,,0.83993921,6,https://openalex.org/I123946342,"Tsunami: Scalable, Fault Tolerant Coverage Path Planning for UAV Swarms",https://doi.org/10.1109/icuas60882.2024.10556935,,1.579,,False,en,False,closed,,,,,Robotic Path Planning Algorithms,2024-06-04,2024,article
https://openalex.org/W4321063214,,Ragala Chethan|Indrani Kar,https://openalex.org/A5082604214|https://openalex.org/A5102850307,|https://orcid.org/0000-0002-1394-7450,IN|IN,Indian Institute of Technology Guwahati|Indian Institute of Technology Guwahati,https://openalex.org/I1317621060|https://openalex.org/I1317621060,True|False,,0.71808893,7,https://openalex.org/I1317621060,Multi-Agent Coverage Path Planning using a Swarm of Unmanned Aerial Vehicles,https://doi.org/10.1109/indicon56171.2022.10039853,,0.4184,,False,en,False,closed,2022 IEEE 19th India Council International Conference (INDICON),https://openalex.org/S4363607765,,conference,Robotic Path Planning Algorithms,2022-11-24,2022,article
https://openalex.org/W4403045686,"The paper proposes an original method for employing optimised cooperative swarms of Unmanned Aerial Vehicles (UAVs) to localise multiple moving objects in agricultural farmlands. Crop Monitoring (CM), targeted fertilizer distribution, and Livestock Management (LM) are some of the Smart Farming (SF) applications of UAVs. However, the ever-changing nature of agricultural settings makes it challenging to set up UAV swarms. Detecting multiple evolving objectives in dynamic environments is complicated, and conventional methods are regularly optimized for single objectives, such as area or reduced Energy Consumption (EC), which is unsuitable. This research recommends a Multi-Objective Evolutionary Algorithm (MOEA) as a model for UAV swarms to balance task service, communication, and EC during the investigation. The approach paves the method for innovation in the agricultural sector by optimizing tasks in real-time, addressing unpredictable targets, boosting productivity, and reducing costs. The study’s findings present optimism for smart farm management and accurate SF by improving UAV systems’ response time and scalability.",Milton Lopez-Cueva|Renzo Apaza-Cutipa|Rene L. Araujo-Cotacallpa|V. V. S. Sasank|Rajasekar Rangasamy|Sudhakar Sengan,https://openalex.org/A5107691157|https://openalex.org/A5107691158|https://openalex.org/A5107691159|https://openalex.org/A5067318291|https://openalex.org/A5068314991|https://openalex.org/A5082920406,||||https://orcid.org/0000-0001-7965-256X|https://orcid.org/0000-0003-4901-1432,PE|PE|PE|IN|IN|IN,Universidad Nacional del Altiplano|Universidad Nacional del Altiplano|Universidad Nacional del Altiplano|Koneru Lakshmaiah Education Foundation|GITAM University|Tirunelveli Medical College,https://openalex.org/I4210136524|https://openalex.org/I4210136524|https://openalex.org/I4210136524|https://openalex.org/I875944469|https://openalex.org/I885392262|https://openalex.org/I118826373,True|False|False|False|False|False,cc-by,0.96135774,5,https://openalex.org/I4210136524,A Multi Moving Target Localization in Agricultural Farmlands by Employing Optimized Cooperative Unmanned Aerial Vehicle Swarm,https://doi.org/10.12694/scpe.v25i6.3130,,6.7274,,False,en,True,diamond,Scalable Computing Practice and Experience,https://openalex.org/S2764391171,1895-1767,journal,UAV Applications and Optimization,2024-10-01,2024,article
https://openalex.org/W4390991081,"Currently, drones have been gradually applied in the field of agriculture, and have been widely used in various types of agricultural aerial operations such as precision sowing, pesticide spraying, and vegetation detection. The use of agricultural UAVs for pesticide spraying has become an important task in the agricultural plant protection process. However, in the crop spraying process of agricultural UAVs, it is necessary to traverse multiple spray points and plan obstacle avoidance paths, which greatly affects the efficiency of agricultural UAV crop spraying operations. To address the above issues, traditional particle swarm optimization (PSO) algorithms have strong solving capabilities, but they are prone to falling into local optima. Therefore, this study proposes an improved PSO algorithm combined with the A* algorithm, which introduces a nonlinear convergence factor balancing algorithm for global search and local development capabilities in the traditional PSO algorithm, and adopts population initialization to enhance population diversity, so that the improved PSO algorithm has stronger model solving capabilities. This study designs two scenarios for agricultural UAV crop spraying path planning: one without obstacles and one with obstacles. Experimental simulation results show that using the PSO algorithm to solve the obstacle-free problem and then using the A* algorithm to correct the path obstructed by obstacles in the obstacle scenario, the agricultural UAV crop spraying trajectory planning based on the PSO-A* algorithm is real and effective. This research can provide theoretical basis for agricultural plant protection and solve the premise of autonomous operation of UAVs.",Lijuan FAN,https://openalex.org/A5109675370,,,,,True,,0.95367793,7,,AGRICULTURAL UAV CROP SPRAYING PATH PLANNING BASED ON PSO-A* ALGORITHM,https://doi.org/10.35633/inmateh-71-54,,5.3299,,False,en,True,diamond,INMATEH Agricultural Engineering,https://openalex.org/S2764873327,2068-2239,journal,UAV Applications and Optimization,2023-12-31,2023,article
https://openalex.org/W4292075229,,Carles Sastre|Jamie Wubben|Carlos T. Calafate|Juan‐Carlos Cano|Pietro Manzoni,https://openalex.org/A5086522213|https://openalex.org/A5036424804|https://openalex.org/A5066242048|https://openalex.org/A5086152745|https://openalex.org/A5043546527,|https://orcid.org/0000-0001-8121-995X|https://orcid.org/0000-0001-5729-3041|https://orcid.org/0000-0002-0038-0539|https://orcid.org/0000-0003-3753-0403,ES|ES|ES|ES|ES,Universitat Politècnica de Catalunya|Universitat Politècnica de Catalunya|Universitat Politècnica de Catalunya|Universitat Politècnica de Catalunya|Universitat Politècnica de Catalunya,https://openalex.org/I9617848|https://openalex.org/I9617848|https://openalex.org/I9617848|https://openalex.org/I9617848|https://openalex.org/I9617848,True|False|False|False|False,,0.85260317,5,https://openalex.org/I9617848,Collision-free swarm take-off based on trajectory analysis and UAV grouping,https://doi.org/10.1109/wowmom54355.2022.00074,,1.5398,,False,en,False,closed,,,,,UAV Applications and Optimization,2022-06-01,2022,article
https://openalex.org/W4413977920,"Unmanned Aerial Vehicle (UAV) swarms are increasingly recognized for their versatility and affordability. These swarms have enhanced various applications, including agriculture, surveillance, delivery services, and monitoring. However, fully utilizing the capabilities of UAV swarms requires addressing challenges related to trajectory design, particularly the Multiple Traveling Salesman Problem (MTSP). It involves optimizing the paths of multiple UAVs while avoiding collisions, minimizing overlap and interference, and managing the overall size of the swarm. These challenges highlight the complexities involved in developing high-performance, organized UAV swarm operations. We propose a novel approach based on repulsion force in UAV swarm trajectory design to tackle these issues. Our method utilizes a Genetic Algorithm (GA) to generate a dynamic Repulsion Force (RF) that optimizes the distance between UAVs and the size of the swarm. This approach reduces interference and overlap while effectively navigating the limitations posed by the MTSP. Our proposed solution aims to design efficient trajectories that enhance the overall performance of UAV swarms. We compared our proposed method to existing algorithms, including the MTSPGA, Particle Swarm Optimization (PSO), 2-OPT, Ant Colony (AC) Optimization, and Simulated Annealing (SA), using simulations and evaluations. The results indicate that our proposed method effectively optimizes travel distances and times, reduces interference levels and overlapping, prevents collisions between UAVs, and enhances the size of the UAV swarm. Overall, our method outperforms current approaches, demonstrating its effectiveness for UAV-based applications.",Kaleem Arshid|Ali Krayani|Lucio Marcenaro|David Martín|Carlo S. Regazzoni,https://openalex.org/A5011213868|https://openalex.org/A5070163414|https://openalex.org/A5019722167|https://openalex.org/A5101961834|https://openalex.org/A5055281228,https://orcid.org/0000-0001-9071-360X|https://orcid.org/0000-0002-6598-2805|https://orcid.org/0000-0003-1515-120X|https://orcid.org/0000-0003-3764-5083|https://orcid.org/0000-0001-6617-1417,ES|IT|IT|IT|ES|IT,Universidad Carlos III de Madrid|University of Genoa|University of Genoa|University of Genoa|Universidad Carlos III de Madrid|University of Genoa,https://openalex.org/I50357001|https://openalex.org/I83816512|https://openalex.org/I83816512|https://openalex.org/I83816512|https://openalex.org/I50357001|https://openalex.org/I83816512,True|False|False|False|False,cc-by,0.95782223,4,https://openalex.org/I50357001|https://openalex.org/I83816512,UAV Swarm Trajectory Design for Wireless Networks Using Genetic Algorithm-Driven Repulsion Forces,https://doi.org/10.1109/access.2025.3606121,,5.1136,,False,en,True,gold,IEEE Access,https://openalex.org/S2485537415,2169-3536,journal,Robotic Path Planning Algorithms,2025-01-01,2025,article
https://openalex.org/W4289755885,"Unmanned aerial vehicles (UAVs) are being employed in many areas such as photography, emergency, entertainment, defence, agriculture, forestry, mining and construction. Over the last decade, UAV technology has found applications in numerous construction project phases, ranging from site mapping, progress monitoring, building inspection, damage assessments, and material delivery. While extensive studies have been conducted on the advantages of UAVs for various construction-related processes, studies on UAV collaboration to improve the task capacity and efficiency are still scarce. This paper proposes a new cooperative path planning algorithm for multiple UAVs based on the stag hunt game and particle swarm optimization (PSO). First, a cost function for each UAV is defined, incorporating multiple objectives and constraints. The UAV game framework is then developed to formulate the multi-UAV path planning into the problem of finding payoff-dominant equilibrium. Next, a PSO-based algorithm is proposed to obtain optimal paths for the UAVs. Simulation results for a large construction site inspected by three UAVs indicate the effectiveness of the proposed algorithm in generating feasible and efficient flight paths for UAV formation during the inspection task.",Lanh Van Nguyen|Ignacio Torres Herrera|Trung Le|Duong Manh Phung|Ricardo P. Aguilera|Q. P. Ha,https://openalex.org/A5059871713|https://openalex.org/A5045093185|https://openalex.org/A5046456210|https://openalex.org/A5064216225|https://openalex.org/A5024255011|https://openalex.org/A5069849643,https://orcid.org/0000-0003-4665-8863||https://orcid.org/0009-0008-5254-0160||https://orcid.org/0000-0003-4166-8341|https://orcid.org/0000-0003-0978-1758,AU|AU|AU|AU|VN|AU|AU,"University of Technology Sydney|University of Technology Sydney|University of Technology Sydney|University of Technology Sydney|Vietnam National University, Hanoi|University of Technology Sydney|University of Technology Sydney",https://openalex.org/I114017466|https://openalex.org/I114017466|https://openalex.org/I114017466|https://openalex.org/I114017466|https://openalex.org/I177233841|https://openalex.org/I114017466|https://openalex.org/I114017466,False|False|False|False|True|False,,0.70371525,7,https://openalex.org/I114017466,Stag hunt game-based approach for cooperative UAVs,https://doi.org/10.22260/isarc2022/0051,,0.7138,,False,en,True,green,Proceedings of the ... ISARC,https://openalex.org/S4220651438,2413-5844,journal,Robotic Path Planning Algorithms,2022-07-15,2022,article
